id,session_id,timestamp,ecu_tx,did,raw_hex,error_code,cycle
32820,21,2026-05-31 15:53:19+00,790,0015,,SANITY:NA,26
32821,21,2026-05-31 15:53:18+00,740,0022,6200224657,,26
32822,21,2026-05-31 15:53:18+00,740,0023,62002346CB,,26
32823,21,2026-05-31 15:53:17+00,791,0038,62003808BD,,26
32824,21,2026-05-31 15:53:17+00,791,0039,6200390D23,,26
32825,21,2026-05-31 15:53:19+00,790,1FFD,621FFD155E3AD0,,26
32826,21,2026-05-31 15:53:22+00,740,0008,620008033E,,27
32827,21,2026-05-31 15:53:20+00,790,0009,62000923AD,,27
32828,21,2026-05-31 15:53:21+00,782,000A,62000A4E62,,27
32829,21,2026-05-31 15:53:20+00,790,0010,62001000069E,,27
32830,21,2026-05-31 15:53:21+00,790,0015,,SANITY:NA,27
32831,21,2026-05-31 15:53:21+00,740,0022,6200224657,,27
32832,21,2026-05-31 15:53:21+00,740,0023,62002346CB,,27
32833,21,2026-05-31 15:53:20+00,791,0038,6200380C00,,27
32834,21,2026-05-31 15:53:20+00,791,0039,6200390F18,,27
32835,21,2026-05-31 15:53:22+00,790,1FFD,621FFD154A3AD0,,27
32836,21,2026-05-31 15:53:24+00,740,0008,6200080222,,28
32837,21,2026-05-31 15:53:23+00,790,0009,6200090EF8,,28
32838,21,2026-05-31 15:53:24+00,782,000A,62000A47CE,,28
32839,21,2026-05-31 15:53:23+00,790,0010,62001000069E,,28
32840,21,2026-05-31 15:53:24+00,790,0015,,SANITY:NA,28
32841,21,2026-05-31 15:53:23+00,740,0022,6200224657,,28
32842,21,2026-05-31 15:53:23+00,740,0023,62002346CB,,28
32843,21,2026-05-31 15:53:22+00,791,0038,6200380328,,28
32844,21,2026-05-31 15:53:22+00,791,0039,6200390647,,28
32845,21,2026-05-31 15:53:24+00,790,1FFD,621FFD154A3AD0,,28
32846,21,2026-05-31 15:53:27+00,740,0008,620008013B,,29
32847,21,2026-05-31 15:53:25+00,790,0009,6200091090,,29
32848,21,2026-05-31 15:53:26+00,782,000A,62000A4215,,29
32849,21,2026-05-31 15:53:25+00,790,0010,62001000069E,,29
32850,21,2026-05-31 15:53:26+00,790,0015,,SANITY:NA,29
32851,21,2026-05-31 15:53:26+00,740,0022,6200224657,,29
32852,21,2026-05-31 15:53:26+00,740,0023,62002346CB,,29
32853,21,2026-05-31 15:53:25+00,791,0038,6200380329,,29
32854,21,2026-05-31 15:53:25+00,791,0039,6200390648,,29
32855,21,2026-05-31 15:53:27+00,790,1FFD,621FFD154A3AD0,,29
32856,21,2026-05-31 15:53:29+00,740,0008,6200080134,,30
32857,21,2026-05-31 15:53:28+00,790,0009,62000912B3,,30
32858,21,2026-05-31 15:53:29+00,782,000A,62000A4185,,30
32859,21,2026-05-31 15:53:28+00,790,0010,62001000069E,,30
32860,21,2026-05-31 15:53:29+00,790,0015,,SANITY:NA,30
32861,21,2026-05-31 15:53:28+00,740,0022,6200224657,,30
32862,21,2026-05-31 15:53:29+00,740,0023,62002346CB,,30
32863,21,2026-05-31 15:53:27+00,791,0038,620038036A,,30
32864,21,2026-05-31 15:53:28+00,791,0039,6200390A8D,,30
32865,21,2026-05-31 15:53:29+00,790,1FFD,621FFD154A3AD0,,30
32866,21,2026-05-31 15:53:32+00,740,0008,6200080131,,31
32867,21,2026-05-31 15:53:30+00,790,0009,62000912D6,,31
32868,21,2026-05-31 15:53:31+00,782,000A,62000A4053,,31
32869,21,2026-05-31 15:53:31+00,790,0010,62001000069E,,31
32870,21,2026-05-31 15:53:31+00,790,0015,,SANITY:NA,31
32871,21,2026-05-31 15:53:31+00,740,0022,6200224657,,31
32872,21,2026-05-31 15:53:31+00,740,0023,62002346CB,,31
32873,21,2026-05-31 15:53:30+00,791,0038,6200380437,,31
32874,21,2026-05-31 15:53:30+00,791,0039,620039075F,,31
32875,21,2026-05-31 15:53:32+00,790,1FFD,621FFD154A3AD0,,31
32876,21,2026-05-31 15:53:35+00,740,0008,6200080276,,32
32877,21,2026-05-31 15:53:33+00,790,0009,6200091763,,32
32878,21,2026-05-31 15:53:34+00,782,000A,62000A4649,,32
32879,21,2026-05-31 15:53:33+00,790,0010,62001000069F,,32
32880,21,2026-05-31 15:53:34+00,790,0015,,SANITY:NA,32
